Stock	Country	Year	CatchCategory	ReportingCategory	CATONRaisedOrImported	Area	Season	SeasonType	Fleet	CATON	Effort	UnitEffort	SampledOrEstimated	Age	CANUM	WECA
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Imported_Data	27.7.e	4	Quarter	TBB_DEF_70-99_0_0_all	0	977718	kWd	Estimated_Distribution	2	0	111.04
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Imported_Data	27.7.e	4	Quarter	TBB_DEF_70-99_0_0_all	0	977718	kWd	Estimated_Distribution	3	0	165.02
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Imported_Data	27.7.e	4	Quarter	TBB_DEF_70-99_0_0_all	0	977718	kWd	Estimated_Distribution	4	0	202.56
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Imported_Data	27.7.e	4	Quarter	TBB_DEF_70-99_0_0_all	0	977718	kWd	Estimated_Distribution	5	0	274.2
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Imported_Data	27.7.e	4	Quarter	TBB_DEF_70-99_0_0_all	0	977718	kWd	Estimated_Distribution	6	0	379.99
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Imported_Data	27.7.e	4	Quarter	TBB_DEF_70-99_0_0_all	0	977718	kWd	Estimated_Distribution	7	0	426.02
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Imported_Data	27.7.e	4	Quarter	TBB_DEF_70-99_0_0_all	0	977718	kWd	Estimated_Distribution	8	0	551.52
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Imported_Data	27.7.e	4	Quarter	TBB_DEF_70-99_0_0_all	0	977718	kWd	Estimated_Distribution	9	0	658.05
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Imported_Data	27.7.e	4	Quarter	TBB_DEF_70-99_0_0_all	0	977718	kWd	Estimated_Distribution	10	0	749.74
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Imported_Data	27.7.e	4	Quarter	TBB_DEF_70-99_0_0_all	0	977718	kWd	Estimated_Distribution	11	0	844.81
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Imported_Data	27.7.e	4	Quarter	TBB_DEF_70-99_0_0_all	0	977718	kWd	Estimated_Distribution	12	0	970.3
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Imported_Data	27.7.e	4	Quarter	TBB_DEF_70-99_0_0_all	0	977718	kWd	Estimated_Distribution	13	0	1001.91
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Imported_Data	27.7.e	4	Quarter	TBB_DEF_70-99_0_0_all	0	977718	kWd	Estimated_Distribution	14	0	1194.43
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Imported_Data	27.7.e	4	Quarter	TBB_DEF_70-99_0_0_all	0	977718	kWd	Estimated_Distribution	15	0	1116.86
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	4	Quarter	TBB_DEF_70-99_0_0_all	0	977718	kWd	Estimated_Distribution	1	0	39.07
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	4	Quarter	TBB_DEF_70-99_0_0_all	0	977718	kWd	Estimated_Distribution	2	0	111.04
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	4	Quarter	TBB_DEF_70-99_0_0_all	0	977718	kWd	Estimated_Distribution	3	0	165.02
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	4	Quarter	TBB_DEF_70-99_0_0_all	0	977718	kWd	Estimated_Distribution	4	0	202.56
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	4	Quarter	TBB_DEF_70-99_0_0_all	0	977718	kWd	Estimated_Distribution	5	0	274.2
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	4	Quarter	TBB_DEF_70-99_0_0_all	0	977718	kWd	Estimated_Distribution	6	0	379.99
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	4	Quarter	TBB_DEF_70-99_0_0_all	0	977718	kWd	Estimated_Distribution	7	0	426.02
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	4	Quarter	TBB_DEF_70-99_0_0_all	0	977718	kWd	Estimated_Distribution	8	0	551.52
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	4	Quarter	TBB_DEF_70-99_0_0_all	0	977718	kWd	Estimated_Distribution	9	0	658.05
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	4	Quarter	TBB_DEF_70-99_0_0_all	0	977718	kWd	Estimated_Distribution	10	0	749.74
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	4	Quarter	TBB_DEF_70-99_0_0_all	0	977718	kWd	Estimated_Distribution	11	0	844.81
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	4	Quarter	TBB_DEF_70-99_0_0_all	0	977718	kWd	Estimated_Distribution	12	0	970.3
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	4	Quarter	TBB_DEF_70-99_0_0_all	0	977718	kWd	Estimated_Distribution	13	0	1001.91
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	4	Quarter	TBB_DEF_70-99_0_0_all	0	977718	kWd	Estimated_Distribution	14	0	1194.43
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	4	Quarter	TBB_DEF_70-99_0_0_all	0	977718	kWd	Estimated_Distribution	15	0	1116.86
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	GNS_DEF_all_0_0_all	0	36362	kWd	Estimated_Distribution	1	0	39.07
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	GNS_DEF_all_0_0_all	0	36362	kWd	Estimated_Distribution	2	0	111.04
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	GNS_DEF_all_0_0_all	0	36362	kWd	Estimated_Distribution	3	0	165.02
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	GNS_DEF_all_0_0_all	0	36362	kWd	Estimated_Distribution	4	0	202.56
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	GNS_DEF_all_0_0_all	0	36362	kWd	Estimated_Distribution	5	0	274.2
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	GNS_DEF_all_0_0_all	0	36362	kWd	Estimated_Distribution	6	0	379.99
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	GNS_DEF_all_0_0_all	0	36362	kWd	Estimated_Distribution	7	0	426.02
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	GNS_DEF_all_0_0_all	0	36362	kWd	Estimated_Distribution	8	0	551.52
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	GNS_DEF_all_0_0_all	0	36362	kWd	Estimated_Distribution	9	0	658.05
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	GNS_DEF_all_0_0_all	0	36362	kWd	Estimated_Distribution	10	0	749.74
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	GNS_DEF_all_0_0_all	0	36362	kWd	Estimated_Distribution	11	0	844.81
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	GNS_DEF_all_0_0_all	0	36362	kWd	Estimated_Distribution	12	0	970.3
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	GNS_DEF_all_0_0_all	0	36362	kWd	Estimated_Distribution	13	0	1001.91
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	GNS_DEF_all_0_0_all	0	36362	kWd	Estimated_Distribution	14	0	1194.43
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	GNS_DEF_all_0_0_all	0	36362	kWd	Estimated_Distribution	15	0	1116.86
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.f	4	Quarter	GNS_DEF_all_0_0_all	3.94	36362	kWd	Estimated_Distribution	1	0.13	39.07
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.f	4	Quarter	GNS_DEF_all_0_0_all	3.94	36362	kWd	Estimated_Distribution	2	1.21	111.04
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.f	4	Quarter	GNS_DEF_all_0_0_all	3.94	36362	kWd	Estimated_Distribution	3	1.93	165.02
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.f	4	Quarter	GNS_DEF_all_0_0_all	3.94	36362	kWd	Estimated_Distribution	4	2.15	202.56
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.f	4	Quarter	GNS_DEF_all_0_0_all	3.94	36362	kWd	Estimated_Distribution	5	1.6	274.2
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.f	4	Quarter	GNS_DEF_all_0_0_all	3.94	36362	kWd	Estimated_Distribution	6	1.29	379.99
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.f	4	Quarter	GNS_DEF_all_0_0_all	3.94	36362	kWd	Estimated_Distribution	7	1.31	426.02
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.f	4	Quarter	GNS_DEF_all_0_0_all	3.94	36362	kWd	Estimated_Distribution	8	0.52	551.52
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.f	4	Quarter	GNS_DEF_all_0_0_all	3.94	36362	kWd	Estimated_Distribution	9	0.33	658.05
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.f	4	Quarter	GNS_DEF_all_0_0_all	3.94	36362	kWd	Estimated_Distribution	10	0.22	749.74
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.f	4	Quarter	GNS_DEF_all_0_0_all	3.94	36362	kWd	Estimated_Distribution	11	0.12	844.81
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.f	4	Quarter	GNS_DEF_all_0_0_all	3.94	36362	kWd	Estimated_Distribution	12	0.01	970.3
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.f	4	Quarter	GNS_DEF_all_0_0_all	3.94	36362	kWd	Estimated_Distribution	13	0.02	1001.91
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.f	4	Quarter	GNS_DEF_all_0_0_all	3.94	36362	kWd	Estimated_Distribution	14	0	1194.43
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.f	4	Quarter	GNS_DEF_all_0_0_all	3.94	36362	kWd	Estimated_Distribution	15	0	1116.86
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	44.53	27397	kWd	Estimated_Distribution	1	1.97	39.07
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	44.53	27397	kWd	Estimated_Distribution	2	17.74	111.04
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	44.53	27397	kWd	Estimated_Distribution	3	28.36	165.02
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	44.53	27397	kWd	Estimated_Distribution	4	31.51	202.56
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	44.53	27397	kWd	Estimated_Distribution	5	23.52	274.2
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	44.53	27397	kWd	Estimated_Distribution	6	18.93	379.99
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	44.53	27397	kWd	Estimated_Distribution	7	19.23	426.02
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	44.53	27397	kWd	Estimated_Distribution	8	7.65	551.52
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	44.53	27397	kWd	Estimated_Distribution	9	4.88	658.05
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	44.53	27397	kWd	Estimated_Distribution	10	3.27	749.74
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	44.53	27397	kWd	Estimated_Distribution	11	1.74	844.81
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	44.53	27397	kWd	Estimated_Distribution	12	0.16	970.3
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	44.53	27397	kWd	Estimated_Distribution	13	0.32	1001.91
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	44.53	27397	kWd	Estimated_Distribution	14	0.02	1194.43
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	44.53	27397	kWd	Estimated_Distribution	15	0.01	1116.86
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	554	27397	kWd	Estimated_Distribution	1	24.77	39.07
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	554	27397	kWd	Estimated_Distribution	2	223.36	111.04
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	554	27397	kWd	Estimated_Distribution	3	357.11	165.02
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	554	27397	kWd	Estimated_Distribution	4	396.78	202.56
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	554	27397	kWd	Estimated_Distribution	5	296.09	274.2
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	554	27397	kWd	Estimated_Distribution	6	238.4	379.99
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	554	27397	kWd	Estimated_Distribution	7	242.07	426.02
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	554	27397	kWd	Estimated_Distribution	8	96.32	551.52
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	554	27397	kWd	Estimated_Distribution	9	61.4	658.05
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	554	27397	kWd	Estimated_Distribution	10	41.22	749.74
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	554	27397	kWd	Estimated_Distribution	11	21.86	844.81
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	554	27397	kWd	Estimated_Distribution	12	1.99	970.3
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	554	27397	kWd	Estimated_Distribution	13	4.02	1001.91
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	554	27397	kWd	Estimated_Distribution	14	0.27	1194.43
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	554	27397	kWd	Estimated_Distribution	15	0.14	1116.86
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	0	27397	kWd	Estimated_Distribution	1	0	39.07
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	0	27397	kWd	Estimated_Distribution	2	0	111.04
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	0	27397	kWd	Estimated_Distribution	3	0	165.02
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	0	27397	kWd	Estimated_Distribution	4	0	202.56
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	0	27397	kWd	Estimated_Distribution	5	0	274.2
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	0	27397	kWd	Estimated_Distribution	6	0	379.99
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	0	27397	kWd	Estimated_Distribution	7	0	426.02
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	0	27397	kWd	Estimated_Distribution	8	0	551.52
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	0	27397	kWd	Estimated_Distribution	9	0	658.05
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	0	27397	kWd	Estimated_Distribution	10	0	749.74
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	0	27397	kWd	Estimated_Distribution	11	0	844.81
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	0	27397	kWd	Estimated_Distribution	12	0	970.3
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	0	27397	kWd	Estimated_Distribution	13	0	1001.91
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	0	27397	kWd	Estimated_Distribution	14	0	1194.43
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	MIS_MIS_0_0_0_HC	0	27397	kWd	Estimated_Distribution	15	0	1116.86
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	TBB_DEF_70-99_0_0_all	8991	60424	kWd	Estimated_Distribution	1	402.05	39.07
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	TBB_DEF_70-99_0_0_all	8991	60424	kWd	Estimated_Distribution	2	3625.02	111.04
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	TBB_DEF_70-99_0_0_all	8991	60424	kWd	Estimated_Distribution	3	5795.57	165.02
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	TBB_DEF_70-99_0_0_all	8991	60424	kWd	Estimated_Distribution	4	6439.43	202.56
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	TBB_DEF_70-99_0_0_all	8991	60424	kWd	Estimated_Distribution	5	4805.33	274.2
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	TBB_DEF_70-99_0_0_all	8991	60424	kWd	Estimated_Distribution	6	3869.06	379.99
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	TBB_DEF_70-99_0_0_all	8991	60424	kWd	Estimated_Distribution	7	3928.62	426.02
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	TBB_DEF_70-99_0_0_all	8991	60424	kWd	Estimated_Distribution	8	1563.2	551.52
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	TBB_DEF_70-99_0_0_all	8991	60424	kWd	Estimated_Distribution	9	996.41	658.05
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	TBB_DEF_70-99_0_0_all	8991	60424	kWd	Estimated_Distribution	10	669.01	749.74
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	TBB_DEF_70-99_0_0_all	8991	60424	kWd	Estimated_Distribution	11	354.8	844.81
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	TBB_DEF_70-99_0_0_all	8991	60424	kWd	Estimated_Distribution	12	32.35	970.3
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	TBB_DEF_70-99_0_0_all	8991	60424	kWd	Estimated_Distribution	13	65.2	1001.91
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	TBB_DEF_70-99_0_0_all	8991	60424	kWd	Estimated_Distribution	14	4.33	1194.43
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	TBB_DEF_70-99_0_0_all	8991	60424	kWd	Estimated_Distribution	15	2.29	1116.86
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	TBB_DEF_70-99_0_0_all	0	60424	kWd	Estimated_Distribution	1	0	39.07
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	TBB_DEF_70-99_0_0_all	0	60424	kWd	Estimated_Distribution	2	0	111.04
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	TBB_DEF_70-99_0_0_all	0	60424	kWd	Estimated_Distribution	3	0	165.02
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	TBB_DEF_70-99_0_0_all	0	60424	kWd	Estimated_Distribution	4	0	202.56
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	TBB_DEF_70-99_0_0_all	0	60424	kWd	Estimated_Distribution	5	0	274.2
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	TBB_DEF_70-99_0_0_all	0	60424	kWd	Estimated_Distribution	6	0	379.99
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	TBB_DEF_70-99_0_0_all	0	60424	kWd	Estimated_Distribution	7	0	426.02
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	TBB_DEF_70-99_0_0_all	0	60424	kWd	Estimated_Distribution	8	0	551.52
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	TBB_DEF_70-99_0_0_all	0	60424	kWd	Estimated_Distribution	9	0	658.05
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	TBB_DEF_70-99_0_0_all	0	60424	kWd	Estimated_Distribution	10	0	749.74
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.f	4	Quarter	TBB_DEF_70-99_0_0_all	0	60424	kWd	Estimated_Distribution	11	0	844.81
