
Stock	Country	Year	CatchCategory	ReportingCategory	CATONRaisedOrImported	MisreportedArea	Area	Season	SeasonType	Fleet	CATON	Effort	UnitEffort	OfficialLandings	SampledOrEstimated	Sex	AgeOrLength	AgeOrLengthType	CANUM	WECA	LECA	SampledCatch	No. of Length Samples	No. of Length Measured	No. of Age Samples	No. Age Readings
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	62820.00	146676	kWd		Estimated_Distribution	Undetermined	6	Age	29529.86	346.18		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	62820.00	146676	kWd		Estimated_Distribution	Male	7	Age	210.84	205.55		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	62820.00	146676	kWd		Estimated_Distribution	Female	7	Age	1045.19	380.15		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	62820.00	146676	kWd		Estimated_Distribution	Undetermined	7	Age	10033.65	419.51		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	62820.00	146676	kWd		Estimated_Distribution	Female	8	Age	1201.28	490.19		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	62820.00	146676	kWd		Estimated_Distribution	Undetermined	8	Age	7749.51	547.90		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	62820.00	146676	kWd		Estimated_Distribution	Male	9	Age	201.61	295.13		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	62820.00	146676	kWd		Estimated_Distribution	Female	9	Age	614.29	561.04		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	62820.00	146676	kWd		Estimated_Distribution	Undetermined	9	Age	4339.09	644.36		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	62820.00	146676	kWd		Estimated_Distribution	Female	10	Age	665.08	725.91		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	62820.00	146676	kWd		Estimated_Distribution	Undetermined	10	Age	1548.30	730.01		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	62820.00	146676	kWd		Estimated_Distribution	Female	11	Age	292.01	568.97		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	62820.00	146676	kWd		Estimated_Distribution	Undetermined	11	Age	699.92	676.18		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	62820.00	146676	kWd		Estimated_Distribution	Male	12	Age	19.80	408.32		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	62820.00	146676	kWd		Estimated_Distribution	Female	12	Age	39.81	953.77		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	62820.00	146676	kWd		Estimated_Distribution	Undetermined	12	Age	200.95	939.70		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	62820.00	146676	kWd		Estimated_Distribution	Female	13	Age	32.76	1107.45		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	62820.00	146676	kWd		Estimated_Distribution	Undetermined	13	Age	539.41	1031.84		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	62820.00	146676	kWd		Estimated_Distribution	Female	14	Age	2.02	1352.30		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	62820.00	146676	kWd		Estimated_Distribution	Undetermined	14	Age	6.90	1313.68		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Female	2	Age	69.84	106.45		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Undetermined	2	Age	2894.66	128.70		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Male	3	Age	45.89	123.34		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Female	3	Age	386.82	142.46		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Undetermined	3	Age	14307.80	169.13		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Male	4	Age	54.37	155.79		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Female	4	Age	438.08	194.84		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Undetermined	4	Age	7740.50	209.58		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Male	5	Age	68.21	179.81		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Female	5	Age	1244.93	232.85		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Undetermined	5	Age	5543.50	269.24		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Male	6	Age	60.42	171.28		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Female	6	Age	685.16	383.08		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Undetermined	6	Age	5231.89	346.18		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Male	7	Age	37.35	205.55		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Female	7	Age	185.18	380.15		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Undetermined	7	Age	1777.69	419.51		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Female	8	Age	212.83	490.19		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Undetermined	8	Age	1373.00	547.90		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Male	9	Age	35.72	295.13		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Female	9	Age	108.84	561.04		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Undetermined	9	Age	768.77	644.36		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Female	10	Age	117.83	725.91		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Undetermined	10	Age	274.32	730.01		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Female	11	Age	51.74	568.97		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Undetermined	11	Age	124.01	676.18		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Male	12	Age	3.51	408.32		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Female	12	Age	7.05	953.77		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Undetermined	12	Age	35.60	939.70		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Female	13	Age	5.80	1107.45		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Undetermined	13	Age	95.57	1031.84		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Female	14	Age	0.36	1352.30		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	OTB_DEF_>=120_0_0_all	11130.78	146676	kWd		Estimated_Distribution	Undetermined	14	Age	1.22	1313.68		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Female	2	Age	0.78	106.45		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Undetermined	2	Age	32.51	128.70		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Male	3	Age	0.52	123.34		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Female	3	Age	4.34	142.46		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Undetermined	3	Age	160.69	169.13		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Male	4	Age	0.61	155.79		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Female	4	Age	4.92	194.84		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Undetermined	4	Age	86.93	209.58		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Male	5	Age	0.77	179.81		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Female	5	Age	13.98	232.85		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Undetermined	5	Age	62.26	269.24		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Male	6	Age	0.68	171.28		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Female	6	Age	7.69	383.08		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Undetermined	6	Age	58.76	346.18		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Male	7	Age	0.42	205.55		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Female	7	Age	2.08	380.15		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Undetermined	7	Age	19.97	419.51		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Female	8	Age	2.39	490.19		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Undetermined	8	Age	15.42	547.90		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Male	9	Age	0.40	295.13		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Female	9	Age	1.22	561.04		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Undetermined	9	Age	8.63	644.36		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Female	10	Age	1.32	725.91		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Undetermined	10	Age	3.08	730.01		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Female	11	Age	0.58	568.97		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Undetermined	11	Age	1.39	676.18		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Male	12	Age	0.04	408.32		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Female	12	Age	0.08	953.77		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Undetermined	12	Age	0.40	939.70		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Female	13	Age	0.07	1107.45		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Undetermined	13	Age	1.07	1031.84		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Female	14	Age	0.00	1352.30		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	125.98	12000	kWd		Estimated_Distribution	Undetermined	14	Age	0.01	1313.68		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	711.00	12000	kWd		Estimated_Distribution	Female	2	Age	4.46	106.45		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	711.00	12000	kWd		Estimated_Distribution	Undetermined	2	Age	184.91	128.70		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	711.00	12000	kWd		Estimated_Distribution	Male	3	Age	2.93	123.34		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	711.00	12000	kWd		Estimated_Distribution	Female	3	Age	24.71	142.46		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	711.00	12000	kWd		Estimated_Distribution	Undetermined	3	Age	914.00	169.13		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	711.00	12000	kWd		Estimated_Distribution	Male	4	Age	3.47	155.79		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	711.00	12000	kWd		Estimated_Distribution	Female	4	Age	27.99	194.84		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	711.00	12000	kWd		Estimated_Distribution	Undetermined	4	Age	494.47	209.58		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	711.00	12000	kWd		Estimated_Distribution	Male	5	Age	4.36	179.81		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	711.00	12000	kWd		Estimated_Distribution	Female	5	Age	79.53	232.85		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	711.00	12000	kWd		Estimated_Distribution	Undetermined	5	Age	354.13	269.24		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	711.00	12000	kWd		Estimated_Distribution	Male	6	Age	3.86	171.28		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	711.00	12000	kWd		Estimated_Distribution	Female	6	Age	43.77	383.08		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	711.00	12000	kWd		Estimated_Distribution	Undetermined	6	Age	334.22	346.18		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	711.00	12000	kWd		Estimated_Distribution	Male	7	Age	2.39	205.55		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	711.00	12000	kWd		Estimated_Distribution	Female	7	Age	11.83	380.15		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	711.00	12000	kWd		Estimated_Distribution	Undetermined	7	Age	113.56	419.51		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	711.00	12000	kWd		Estimated_Distribution	Female	8	Age	13.60	490.19		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	711.00	12000	kWd		Estimated_Distribution	Undetermined	8	Age	87.71	547.90		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	711.00	12000	kWd		Estimated_Distribution	Male	9	Age	2.28	295.13		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.g	3	Quarter	SSC_DEF_All_0_0_All	711.00	12000	kWd		Estimated_Distribution	Female	9	Age	6.95	561.04		0	0	0	0	0
